"","t","region","ed.visits","X","sine","cosine","is.train"
"1",1,"Region.1",0,-12.6788568463736,0.0172015754182605,0.999852041955773,TRUE
"2",2,"Region.1",0,-7.54255951019427,0.034398060613608,0.99940821160626,TRUE
"3",3,"Region.1",0,-3.3278570032988,0.0515843668694084,0.998668640288,TRUE
"4",4,"Region.1",11,0.0755341831006954,0.0687554084811394,0.997633546852045,TRUE
"5",5,"Region.1",21,-6.55067821159412,0.0859061042613327,0.996303237599196,TRUE
"6",6,"Region.1",15,-14.7686213789271,0.103031379043179,0.994678106189365,TRUE
"7",7,"Region.1",0,-9.79479540626844,0.120126165182351,0.992758633525079,TRUE
"8",8,"Region.1",0,-0.283410003759994,0.137185404056601,0.990545387609183,TRUE
"9",9,"Region.1",0,0.729930547250647,0.154204047562689,0.988039023376751,TRUE
"10",10,"Region.1",0,-0.542238065201762,0.1711770596102,0.985240282501282,TRUE
"11",11,"Region.1",0,3.60678088267327,0.188099417611798,0.982149993175229,TRUE
"12",12,"Region.1",0,7.14138003536704,0.204966113969495,0.978769069864922,TRUE
"13",13,"Region.1",7,8.77292800356094,0.221772157556482,0.975098513039961,TRUE
"14",14,"Region.1",0,-7.0920977561113,0.238512575194076,0.971139408877165,TRUE
"15",15,"Region.1",0,-3.72894215063803,0.255182413123373,0.966892928939152,TRUE
"16",16,"Region.1",13,-0.594101276886002,0.271776738471136,0.962360329827655,TRUE
"17",17,"Region.1",7,0.975145991910722,0.288290640709518,0.957542952811672,TRUE
"18",18,"Region.1",0,-1.34277089986501,0.304719233109163,0.952442223430568,TRUE
"19",19,"Region.1",7,-0.690998892094677,0.321057654185271,0.947059651072228,TRUE
"20",20,"Region.1",0,3.60851732531518,0.337301069136184,0.941396828526412,TRUE
"21",21,"Region.1",0,3.31238891018247,0.353444671274088,0.935455431513416,TRUE
"22",22,"Region.1",6,2.62439449277336,0.369483683447383,0.929237218188205,TRUE
"23",23,"Region.1",0,8.702630501275,0.385413359454326,0.922744028620143,TRUE
"24",24,"Region.1",6,3.98154280180435,0.401228985447501,0.915977784248488,TRUE
"25",25,"Region.1",6,-3.95513465225913,0.416925881328729,0.908940487313808,TRUE
"26",26,"Region.1",7,-2.03656857395042,0.432499402133979,0.901634220265486,TRUE
"27",27,"Region.1",0,4.38191801102666,0.447944939407891,0.894061145145488,TRUE
"28",28,"Region.1",0,7.094225674317,0.463257922567492,0.88622350294858,TRUE
"29",29,"Region.1",6,2.86613704132858,0.478433820254701,0.878123612959185,TRUE
"30",30,"Region.1",0,-1.75560247596477,0.493468141677237,0.869763872065065,TRUE
"31",31,"Region.1",6,-2.62331007129988,0.508356437937512,0.861146754048045,TRUE
"32",32,"Region.1",0,3.16280956824613,0.523094303349133,0.852274808851984,TRUE
"33",33,"Region.1",7,1.73768615811224,0.537677376740614,0.8431506618282,TRUE
"34",34,"Region.1",7,-4.03954035226682,0.552101342745921,0.833777012958592,TRUE
"35",35,"Region.1",0,3.99841403301083,0.566361933081453,0.824156636056666,TRUE
"36",36,"Region.1",0,3.74724265777093,0.580454927809098,0.814292377946727,TRUE
"37",37,"Region.1",0,0.266811325824499,0.594376156584983,0.804187157621448,TRUE
"38",38,"Region.1",14,3.22993782768202,0.608121499893542,0.793843965378102,TRUE
"39",39,"Region.1",6,1.26765410934154,0.621686890266548,0.783265861933679,TRUE
"40",40,"Region.1",0,-1.34282494030129,0.635068313486744,0.772455977519174,TRUE
"41",41,"Region.1",0,4.93242805029988,0.648261809775712,0.7614175109533,TRUE
"42",42,"Region.1",6,7.00132706444133,0.661263474965639,0.750153728695904,TRUE
"43",43,"Region.1",0,6.95410335233062,0.674069461654616,0.738667963881375,TRUE
"44",44,"Region.1",6,-1.1732827475525,0.686675980345155,0.726963615332308,TRUE
"45",45,"Region.1",0,4.01736107990015,0.699079300565556,0.715044146553744,TRUE
"46",46,"Region.1",0,9.6262505637111,0.711275751973815,0.702913084708262,TRUE
"47",47,"Region.1",0,10.1761542184634,0.723261725443739,0.690574019572229,TRUE
"48",48,"Region.1",0,1.41943359707988,0.735033674132941,0.678030602473538,TRUE
"49",49,"Region.1",0,2.98307992179277,0.746588114532413,0.665286545211112,TRUE
"50",50,"Region.1",0,4.6281310748882,0.757921627497347,0.652345618956526,TRUE
"51",51,"Region.1",0,10.7435687110351,0.769030859258918,0.639211653138059,TRUE
"52",52,"Region.1",0,17.1618178480746,0.779912522416718,0.625888534307502,TRUE
"53",53,"Region.1",7,8.2120752562527,0.790563396911548,0.612380204990065,TRUE
"54",54,"Region.1",7,2.91884486611435,0.800980330978291,0.598690662517721,TRUE
"55",55,"Region.1",7,8.40487662521304,0.811160242078562,0.584823957846332,TRUE
"56",56,"Region.1",7,4.57172602655274,0.821100117812889,0.570784194356904,TRUE
"57",57,"Region.1",0,6.66720266721279,0.830797016812125,0.55657552664133,TRUE
"58",58,"Region.1",0,6.3338934242608,0.840248069607847,0.542202159272984,TRUE
"59",59,"Region.1",0,9.28326758078587,0.849450479481481,0.527668345562516,TRUE
"60",60,"Region.1",0,10.3034674709068,0.858401523291892,0.512978386299228,TRUE
"61",61,"Region.1",8,4.99595119653592,0.867098552281208,0.498136628478406,TRUE
