"","t","region","ed.visits","X","sine","cosine","is.train"
"1",1,"Region.2",11,-9.90247661226768,0.0172015754182605,0.999852041955773,TRUE
"2",2,"Region.2",12,-5.85863714004816,0.034398060613608,0.99940821160626,TRUE
"3",3,"Region.2",6,-4.75796610239327,0.0515843668694084,0.998668640288,TRUE
"4",4,"Region.2",5,-3.7408642501061,0.0687554084811394,0.997633546852045,TRUE
"5",5,"Region.2",4,-10.2834938053052,0.0859061042613327,0.996303237599196,TRUE
"6",6,"Region.2",4,-14.5416485393185,0.103031379043179,0.994678106189365,TRUE
"7",7,"Region.2",6,-9.59756550034354,0.120126165182351,0.992758633525079,TRUE
"8",8,"Region.2",18,-1.16726953204818,0.137185404056601,0.990545387609183,TRUE
"9",9,"Region.2",0,0.240326590325045,0.154204047562689,0.988039023376751,TRUE
"10",10,"Region.2",0,0.757428442612209,0.1711770596102,0.985240282501282,TRUE
"11",11,"Region.2",3,4.84713150687809,0.188099417611798,0.982149993175229,TRUE
"12",12,"Region.2",3,9.56776243115594,0.204966113969495,0.978769069864922,TRUE
"13",13,"Region.2",7,3.08410336468662,0.221772157556482,0.975098513039961,TRUE
"14",14,"Region.2",4,-8.44893679030947,0.238512575194076,0.971139408877165,TRUE
"15",15,"Region.2",0,-4.56583300219501,0.255182413123373,0.966892928939152,TRUE
"16",16,"Region.2",0,-0.39897624800125,0.271776738471136,0.962360329827655,TRUE
"17",17,"Region.2",3,-0.897454273341156,0.288290640709518,0.957542952811672,TRUE
"18",18,"Region.2",3,-3.07787547646077,0.304719233109163,0.952442223430568,TRUE
"19",19,"Region.2",0,0.147972629176185,0.321057654185271,0.947059651072228,TRUE
"20",20,"Region.2",3,3.08763505730995,0.337301069136184,0.941396828526412,TRUE
"21",21,"Region.2",0,3.35444131266298,0.353444671274088,0.935455431513416,TRUE
"22",22,"Region.2",3,4.95467147453146,0.369483683447383,0.929237218188205,TRUE
"23",23,"Region.2",6,8.03573202719409,0.385413359454326,0.922744028620143,TRUE
"24",24,"Region.2",0,2.1516068851057,0.401228985447501,0.915977784248488,TRUE
"25",25,"Region.2",0,-2.59535154302686,0.416925881328729,0.908940487313808,TRUE
"26",26,"Region.2",3,1.67436292689184,0.432499402133979,0.901634220265486,TRUE
"27",27,"Region.2",0,5.46787363072889,0.447944939407891,0.894061145145488,TRUE
"28",28,"Region.2",3,6.90286136076367,0.463257922567492,0.88622350294858,TRUE
"29",29,"Region.2",0,2.35672516191206,0.478433820254701,0.878123612959185,TRUE
"30",30,"Region.2",6,-0.853192763493499,0.493468141677237,0.869763872065065,TRUE
"31",31,"Region.2",10,-1.81522059271572,0.508356437937512,0.861146754048045,TRUE
"32",32,"Region.2",3,4.32771383976329,0.523094303349133,0.852274808851984,TRUE
"33",33,"Region.2",0,0.592672935396285,0.537677376740614,0.8431506618282,TRUE
"34",34,"Region.2",3,-3.8365784044722,0.552101342745921,0.833777012958592,TRUE
"35",35,"Region.2",4,2.64947995193539,0.566361933081453,0.824156636056666,TRUE
"36",36,"Region.2",3,1.30544529124303,0.580454927809098,0.814292377946727,TRUE
"37",37,"Region.2",0,-1.02552884020812,0.594376156584983,0.804187157621448,TRUE
"38",38,"Region.2",3,1.3790750238407,0.608121499893542,0.793843965378102,TRUE
"39",39,"Region.2",3,-2.30359057769356,0.621686890266548,0.783265861933679,TRUE
"40",40,"Region.2",3,-0.938541241204006,0.635068313486744,0.772455977519174,TRUE
"41",41,"Region.2",0,3.94360011915088,0.648261809775712,0.7614175109533,TRUE
"42",42,"Region.2",0,7.10139143685432,0.661263474965639,0.750153728695904,TRUE
"43",43,"Region.2",3,6.05523043906917,0.674069461654616,0.738667963881375,TRUE
"44",44,"Region.2",6,-0.140230888767755,0.686675980345155,0.726963615332308,TRUE
"45",45,"Region.2",0,5.40612977492904,0.699079300565556,0.715044146553744,TRUE
"46",46,"Region.2",3,10.4583227941014,0.711275751973815,0.702913084708262,TRUE
"47",47,"Region.2",6,9.04233970328973,0.723261725443739,0.690574019572229,TRUE
"48",48,"Region.2",3,2.52103801882369,0.735033674132941,0.678030602473538,TRUE
"49",49,"Region.2",3,3.64845174992727,0.746588114532413,0.665286545211112,TRUE
"50",50,"Region.2",12,5.63526272115011,0.757921627497347,0.652345618956526,TRUE
"51",51,"Region.2",3,13.916183393945,0.769030859258918,0.639211653138059,TRUE
"52",52,"Region.2",9,18.8940385900551,0.779912522416718,0.625888534307502,TRUE
"53",53,"Region.2",7,7.18661318954677,0.790563396911548,0.612380204990065,TRUE
"54",54,"Region.2",3,3.97239978526391,0.800980330978291,0.598690662517721,TRUE
"55",55,"Region.2",0,6.94918764714236,0.811160242078562,0.584823957846332,TRUE
"56",56,"Region.2",0,8.92995137642903,0.821100117812889,0.570784194356904,TRUE
"57",57,"Region.2",0,6.94959712599833,0.830797016812125,0.55657552664133,TRUE
"58",58,"Region.2",7,8.17793800656972,0.840248069607847,0.542202159272984,TRUE
"59",59,"Region.2",7,10.0706255527228,0.849450479481481,0.527668345562516,TRUE
"60",60,"Region.2",3,10.1549192549737,0.858401523291892,0.512978386299228,TRUE
"61",61,"Region.2",0,4.61682720721208,0.867098552281208,0.498136628478406,TRUE
"62",62,"Region.2",4,5.39456851454307,0.87553899285863,0.483147464014969,TRUE
"63",63,"Region.2",0,3.45318774483602,0.883720347361998,0.468015328443834,TRUE
"64",64,"Region.2",8,2.56604618271135,0.891640194796887,0.452744699607371,TRUE
"65",65,"Region.2",0,3.09268606281657,0.899296191553025,0.437340096330332,TRUE
"66",66,"Region.2",0,2.32848827312446,0.906686072097799,0.421806077082663,TRUE
"67",67,"Region.2",3,1.53237360849471,0.913807649646662,0.406147238630579,TRUE
"68",68,"Region.2",0,2.41436280767633,0.920658816810243,0.390368214676303,TRUE
"69",69,"Region.2",8,1.4633785545135,0.927237546217954,0.374473674486883,TRUE
"70",70,"Region.2",4,1.87962467374584,0.933541891117921,0.358468321512481,TRUE
"71",71,"Region.2",6,2.82801003963231,0.939569985953062,0.342356891994542,TRUE
"72",72,"Region.2",7,1.87031739015907,0.945320046913132,0.32614415356427,TRUE
"73",73,"Region.2",3,1.54886212975687,0.950790372462583,0.309834903831803,TRUE
"74",74,"Region.2",11,1.98674913319441,0.955979343844077,0.293433968966527,TRUE
"75",75,"Region.2",0,-0.904064929824432,0.960885425557498,0.276946202268936,TRUE
"76",76,"Region.2",0,1.75739679564448,0.965507165814336,0.260376482734458,TRUE
"77",77,"Region.2",8,0.845076945953278,0.969843196967294,0.243729713609684,TRUE
"78",78,"Region.2",0,0.601926434858579,0.973892235914992,0.227010820941418,TRUE
"79",79,"Region.2",3,1.52515590037252,0.977653084481664,0.210224752118984,TRUE
"80",80,"Region.2",4,1.96276192449003,0.981124629771712,0.193376474410206,TRUE
"81",81,"Region.2",4,3.01087321394952,0.984305844499033,0.176470973491522,TRUE
"82",82,"Region.2",7,2.58216676908068,0.987195787291009,0.159513251972636,TRUE
"83",83,"Region.2",4,2.05669018851643,0.989793602967072,0.142508327916171,TRUE
"84",84,"Region.2",4,3.34079973658615,0.992098522791769,0.125461233352737,TRUE
"85",85,"Region.2",3,4.35834544504738,0.994109864702242,0.108377012791876,TRUE
"86",86,"Region.2",7,5.17029705494962,0.99582703351006,0.0912607217293119,TRUE
"87",87,"Region.2",0,8.48489626273638,0.997249521077345,0.0741174251509441,TRUE
"88",88,"Region.2",7,10.0270784127257,0.998376906467142,0.0569521960340398,TRUE
"89",89,"Region.2",0,11.3969313340346,0.999208856067975,0.0397701138460559,TRUE
"90",90,"Region.2",8,9.20666327588213,0.999745123692573,0.0225762630415455,TRUE
"91",91,"Region.2",4,7.58730689186237,0.999985550650719,0.00537573155758388,TRUE
"92",92,"Region.2",4,4.53893104950161,0.999930065796206,-0.0118263906918326,TRUE
"93",93,"Region.2",7,6.90996128503068,0.999578685547896,-0.0290250133219752,TRUE
"94",94,"Region.2",0,12.9799403352801,0.998931513884858,-0.0462150469837084,TRUE
"95",95,"Region.2",4,2.09962850235672,0.997988742315598,-0.0633914048695104,TRUE
"96",96,"Region.2",7,7.91763185906337,0.996750649821393,-0.0805490042187419,TRUE
"97",97,"Region.2",8,4.07505339878254,0.995217602773729,-0.097682767821716,TRUE
"98",98,"Region.2",0,2.34842096278904,0.993390054825894,-0.114787625522127,TRUE
"99",99,"Region.2",0,2.90512307285599,0.991268546778726,-0.131858515717391,TRUE
"100",100,"Region.2",4,4.22390143157191,0.988853706420588,-0.148890386856455,TRUE
"101",101,"Region.2",0,4.88956380790506,0.986146248341595,-0.165878198934631,TRUE
"102",102,"Region.2",4,12.2570898115211,0.98314697372215,-0.18281692498502,TRUE
"103",103,"Region.2",4,17.8088649793227,0.979856770095866,-0.199701552566064,TRUE
"104",104,"Region.2",27,16.6193750407143,0.976276611086932,-0.216527085244814,TRUE
"105",105,"Region.2",12,5.27371374892699,0.972407556121997,-0.233288544075455,TRUE
"106",106,"Region.2",10,8.91433985183422,0.968250750116672,-0.249980969072652,TRUE
"107",107,"Region.2",3,3.13105965854634,0.963807423136731,-0.266599420679294,TRUE
"108",108,"Region.2",0,5.75496497147953,0.959078890034113,-0.283138981228184,TRUE
"109",109,"Region.2",4,4.56110756893274,0.954066550057839,-0.29959475639726,TRUE
"110",110,"Region.2",0,5.96731947595552,0.948771886439947,-0.315961876657903,TRUE
"111",111,"Region.2",0,9.77743616629908,0.943196465956587,-0.332235498715904,TRUE
"112",112,"Region.2",11,12.1143143882496,0.937341938464377,-0.348410806944681,TRUE
"113",113,"Region.2",6,15.4495675035857,0.931210036412195,-0.364483014810291,TRUE
"114",114,"Region.2",3,15.7422442791991,0.924802574328509,-0.380447366287852,TRUE
"115",115,"Region.2",0,14.7873101634314,0.918121448284437,-0.396299137268918,TRUE
"116",116,"Region.2",3,12.8786487999552,0.911168635332663,-0.412033636959426,TRUE
"117",117,"Region.2",0,13.1732689506351,0.903946192922401,-0.427646209267775,TRUE
"118",118,"Region.2",4,16.0087549719048,0.896456258290558,-0.443132234182635,TRUE
"119",119,"Region.2",0,8.76777141346296,0.888701047829291,-0.458487129140088,TRUE
"120",120,"Region.2",0,10.3015602470542,0.880682856430148,-0.47370635037968,TRUE
"121",121,"Region.2",3,19.5497405823313,0.872404056804961,-0.488785394288992,TRUE
"122",122,"Region.2",78,24.9302607037183,0.863867098783735,-0.503719798736334,TRUE
"123",123,"Region.2",85,26.6115917563428,0.855074508589693,-0.518505144391157,TRUE
"124",124,"Region.2",46,26.7016433486951,0.846028888091734,-0.533137056031809,TRUE
"125",125,"Region.2",25,21.0092002839859,0.836732914034492,-0.547611203840231,TRUE
"126",126,"Region.2",0,16.2562785891024,0.82718933724625,-0.561923304683219,TRUE
"127",127,"Region.2",15,17.0236808618027,0.817400981824919,-0.576069123379876,TRUE
"128",128,"Region.2",6,19.9456409154337,0.807370744302349,-0.590044473954863,TRUE
"129",129,"Region.2",10,21.8229488185195,0.797101592787194,-0.603845220877103,TRUE
"130",130,"Region.2",7,21.8676787334375,0.786596566086602,-0.617467280283552,TRUE
"131",131,"Region.2",7,15.5194231278155,0.775858772806983,-0.63090662118767,TRUE
"132",132,"Region.2",0,14.7237317066837,0.764891390434123,-0.644159266672269,TRUE
"133",133,"Region.2",4,16.1487691311205,0.753697664392914,-0.657221295066332,TRUE
"134",134,"Region.2",21,22.7780566639691,0.742280907086982,-0.670088841105511,TRUE
"135",135,"Region.2",50,26.8362670526278,0.730644496918491,-0.682758097075915,TRUE
"136",136,"Region.2",10,20.5244642363268,0.718791877288423,-0.695225313940872,TRUE
"137",137,"Region.2",13,21.2702103356994,0.706726555577616,-0.707486802450335,TRUE
"138",138,"Region.2",3,19.0805270105654,0.694452102108876,-0.719538934232584,TRUE
"139",139,"Region.2",7,17.0067490530146,0.681972149090463,-0.731378142867925,TRUE
"140",140,"Region.2",31,21.7748316368583,0.669290389541256,-0.74300092494405,TRUE
"141",141,"Region.2",21,21.3940798154074,0.656410576197938,-0.754403841092747,TRUE
"142",142,"Region.2",7,18.4787055507526,0.643336520404492,-0.765583517007675,TRUE
"143",143,"Region.2",10,23.2455506882919,0.630072090984369,-0.776536644442866,TRUE
"144",144,"Region.2",27,23.2008333321461,0.616621213095638,-0.787259982191692,TRUE
"145",145,"Region.2",48,25.9837745071585,0.602987867069471,-0.797750357045993,TRUE
"146",146,"Region.2",98,30.3173132171415,0.589176087232296,-0.808004664735075,TRUE
"147",147,"Region.2",15,23.29248161457,0.575189960711978,-0.818019870844317,TRUE
"148",148,"Region.2",24,25.462243284331,0.561033626228368,-0.827793011713102,TRUE
"149",149,"Region.2",53,30.0683437966024,0.546711272868594,-0.837321195311812,TRUE
"150",150,"Region.2",23,28.0646398302042,0.53222713884744,-0.846601602097627,TRUE
"151",151,"Region.2",14,24.7515201658554,0.517585510253189,-0.855631485848871,TRUE
"152",152,"Region.2",38,28.4916004727894,0.502790719779304,-0.864408174477665,TRUE
"153",153,"Region.2",80,26.9820672684504,0.487847145442312,-0.872929070820641,TRUE
"154",154,"Region.2",4,20.1911434617656,0.472759209286278,-0.881191653407483,TRUE
"155",155,"Region.2",3,18.8780737138948,0.457531376074251,-0.889193477207071,TRUE
"156",156,"Region.2",10,18.5515250167639,0.442168151967072,-0.896932174351006,TRUE
"157",157,"Region.2",10,17.5759667973231,0.426674083189925,-0.9044054548343,TRUE
"158",158,"Region.2",14,20.1283513599296,0.411053754687036,-0.911611107193024,TRUE
"159",159,"Region.2",21,23.6689852118447,0.395311788764915,-0.918546999158717,TRUE
"160",160,"Region.2",26,23.9947155884853,0.379452843724544,-0.925211078289358,TRUE
"161",161,"Region.2",4,20.5872261471021,0.363481612482906,-0.931601372576719,TRUE
"162",162,"Region.2",9,20.1624157807137,0.347402821184277,-0.937715991029909,TRUE
"163",163,"Region.2",3,23.0528586098412,0.331221227801687,-0.943553124234954,TRUE
"164",164,"Region.2",7,26.4962746022403,0.314941620728951,-0.949111044890228,TRUE
"165",165,"Region.2",52,22.0316532778689,0.29856881736372,-0.954388108317591,TRUE
"166",166,"Region.2",14,21.6518884330738,0.282107662681919,-0.959382752949074,TRUE
"167",167,"Region.2",56,24.9638866604555,0.265563027804056,-0.964093500788975,TRUE
"168",168,"Region.2",101,28.7643621910267,0.248939808553767,-0.96851895785122,TRUE
"169",169,"Region.2",181,35.5025773873413,0.23224292400907,-0.972657814571865,TRUE
"170",170,"Region.2",73,25.8191804208896,0.21547731504673,-0.976508846196619,TRUE
"171",171,"Region.2",43,24.1464141840693,0.198647942880171,-0.980070913143267,TRUE
"172",172,"Region.2",48,24.4705559245423,0.181759787591375,-0.98334296133889,TRUE
