"","t","region","ed.visits","X","sine","cosine","is.train"
"1",1,"Region.8",0,-2.8627811963181,0.0172015754182605,0.999852041955773,TRUE
"2",2,"Region.8",0,-0.550345297025194,0.034398060613608,0.99940821160626,TRUE
"3",3,"Region.8",0,0.754319687823942,0.0515843668694084,0.998668640288,TRUE
"4",4,"Region.8",0,1.68606636221938,0.0687554084811394,0.997633546852045,TRUE
"5",5,"Region.8",0,2.50022180001099,0.0859061042613327,0.996303237599196,TRUE
"6",6,"Region.8",0,3.6983594588662,0.103031379043179,0.994678106189365,TRUE
"7",7,"Region.8",21,3.13433200447941,0.120126165182351,0.992758633525079,TRUE
"8",8,"Region.8",0,5.10437090604209,0.137185404056601,0.990545387609183,TRUE
"9",9,"Region.8",20,6.63363123432729,0.154204047562689,0.988039023376751,TRUE
"10",10,"Region.8",0,5.26042610890286,0.1711770596102,0.985240282501282,TRUE
"11",11,"Region.8",0,-1.89503315986942,0.188099417611798,0.982149993175229,TRUE
"12",12,"Region.8",21,-1.23851902738712,0.204966113969495,0.978769069864922,TRUE
"13",13,"Region.8",0,-0.0450939775374278,0.221772157556482,0.975098513039961,TRUE
"14",14,"Region.8",21,2.89269036210056,0.238512575194076,0.971139408877165,TRUE
"15",15,"Region.8",0,-1.79917623578682,0.255182413123373,0.966892928939152,TRUE
"16",16,"Region.8",0,-1.50936113854898,0.271776738471136,0.962360329827655,TRUE
"17",17,"Region.8",0,2.10323970091082,0.288290640709518,0.957542952811672,TRUE
"18",18,"Region.8",0,5.53638573019172,0.304719233109163,0.952442223430568,TRUE
"19",19,"Region.8",0,7.57716497655834,0.321057654185271,0.947059651072228,TRUE
"20",20,"Region.8",0,4.06699089603576,0.337301069136184,0.941396828526412,TRUE
"21",21,"Region.8",0,-1.45042194695484,0.353444671274088,0.935455431513416,TRUE
"22",22,"Region.8",0,-1.33453311325153,0.369483683447383,0.929237218188205,TRUE
"23",23,"Region.8",0,-0.980967972035407,0.385413359454326,0.922744028620143,TRUE
"24",24,"Region.8",0,1.35557369886841,0.401228985447501,0.915977784248488,TRUE
"25",25,"Region.8",0,2.90938885773033,0.416925881328729,0.908940487313808,TRUE
"26",26,"Region.8",21,-0.588439219177579,0.432499402133979,0.901634220265486,TRUE
"27",27,"Region.8",0,-0.570646620720397,0.447944939407891,0.894061145145488,TRUE
"28",28,"Region.8",0,0.862210790832248,0.463257922567492,0.88622350294858,TRUE
"29",29,"Region.8",0,2.77950129561911,0.478433820254701,0.878123612959185,TRUE
