"","t","region","ed.visits","X","sine","cosine","is.train"
"1",1,"Region.10",48,-6.73849540286697,0.0172015754182605,0.999852041955773,TRUE
"2",2,"Region.10",0,-4.51365056397274,0.034398060613608,0.99940821160626,TRUE
"3",3,"Region.10",0,-4.31634203881329,0.0515843668694084,0.998668640288,TRUE
"4",4,"Region.10",0,-5.31568677437751,0.0687554084811394,0.997633546852045,TRUE
"5",5,"Region.10",20,-5.21508965059111,0.0859061042613327,0.996303237599196,TRUE
"6",6,"Region.10",0,-6.41680020699453,0.103031379043179,0.994678106189365,TRUE
"7",7,"Region.10",0,-8.77923115209167,0.120126165182351,0.992758633525079,TRUE
"8",8,"Region.10",0,-10.1435782178207,0.137185404056601,0.990545387609183,TRUE
"9",9,"Region.10",0,-11.4278993824957,0.154204047562689,0.988039023376751,TRUE
"10",10,"Region.10",0,-13.0804791633208,0.1711770596102,0.985240282501282,TRUE
"11",11,"Region.10",0,-10.5691083757794,0.188099417611798,0.982149993175229,TRUE
"12",12,"Region.10",10,-9.39107034085067,0.204966113969495,0.978769069864922,TRUE
"13",13,"Region.10",10,-4.62154217050038,0.221772157556482,0.975098513039961,TRUE
"14",14,"Region.10",10,-1.043370812093,0.238512575194076,0.971139408877165,TRUE
"15",15,"Region.10",20,-1.39703716095786,0.255182413123373,0.966892928939152,TRUE
"16",16,"Region.10",0,-0.875110946347486,0.271776738471136,0.962360329827655,TRUE
"17",17,"Region.10",11,-0.279659641115137,0.288290640709518,0.957542952811672,TRUE
"18",18,"Region.10",0,-2.7559652116302,0.304719233109163,0.952442223430568,TRUE
"19",19,"Region.10",11,-7.43591581327984,0.321057654185271,0.947059651072228,TRUE
"20",20,"Region.10",0,-11.7101377561139,0.337301069136184,0.941396828526412,TRUE
"21",21,"Region.10",0,-15.1610917367308,0.353444671274088,0.935455431513416,TRUE
"22",22,"Region.10",0,-16.1021353934812,0.369483683447383,0.929237218188205,TRUE
"23",23,"Region.10",10,-17.0705297882325,0.385413359454326,0.922744028620143,TRUE
"24",24,"Region.10",0,-18.329193474364,0.401228985447501,0.915977784248488,TRUE
"25",25,"Region.10",0,-16.6763041627298,0.416925881328729,0.908940487313808,TRUE
"26",26,"Region.10",0,-14.321648261584,0.432499402133979,0.901634220265486,TRUE
"27",27,"Region.10",0,-13.7541266707679,0.447944939407891,0.894061145145488,TRUE
"28",28,"Region.10",0,-11.8026249630159,0.463257922567492,0.88622350294858,TRUE
"29",29,"Region.10",0,-10.3859106067899,0.478433820254701,0.878123612959185,TRUE
"30",30,"Region.10",19,-10.7102736504065,0.493468141677237,0.869763872065065,TRUE
"31",31,"Region.10",0,-11.7795900507879,0.508356437937512,0.861146754048045,TRUE
"32",32,"Region.10",0,-12.9562986059529,0.523094303349133,0.852274808851984,TRUE
